Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_3,VPWR,li1,7.5900,51.6800,1.799978
FILLER_14_112,VPWR,li1,58.8800,51.6800,1.799951
FILLER_14_76,VPWR,li1,41.1700,51.6800,1.799960
FILLER_14_64,VPWR,li1,37.7200,51.6800,1.799964
FILLER_14_58,VPWR,li1,32.4300,51.6800,1.799969
FILLER_14_49,VPWR,li1,28.7500,51.6800,1.799973
FILLER_14_26,VPWR,li1,17.9400,51.6800,1.799978
FILLER_14_18,VPWR,li1,15.6400,51.6800,1.799978
FILLER_14_14,VPWR,li1,12.1900,51.6800,1.799978
FILLER_14_6,VPWR,li1,10.1200,51.6800,1.799978
FILLER_13_119,VPWR,li1,60.4900,46.2400,1.799967
FILLER_13_113,VPWR,li1,58.8800,46.2400,1.799967
FILLER_13_108,VPWR,li1,56.1200,46.2400,1.799967
FILLER_13_42,VPWR,li1,25.3000,46.2400,1.799986
FILLER_13_3,VPWR,li1,7.8200,46.2400,1.799988
FILLER_12_118,VPWR,li1,60.2600,46.2400,1.799967
FILLER_12_106,VPWR,li1,57.0400,46.2400,1.799967
FILLER_12_83,VPWR,li1,43.9300,46.2400,1.799970
FILLER_12_77,VPWR,li1,42.3200,46.2400,1.799970
FILLER_12_50,VPWR,li1,28.7500,46.2400,1.799984
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.799988
FILLER_12_10,VPWR,li1,10.3500,46.2400,1.799988
FILLER_12_6,VPWR,li1,9.2000,46.2400,1.799988
FILLER_11_119,VPWR,li1,60.4900,40.8000,1.799970
FILLER_11_113,VPWR,li1,58.8800,40.8000,1.799970
FILLER_11_110,VPWR,li1,56.5800,40.8000,1.799970
FILLER_11_102,VPWR,li1,54.2800,40.8000,1.799970
FILLER_11_90,VPWR,li1,49.6800,40.8000,1.799970
FILLER_11_86,VPWR,li1,45.3100,40.8000,1.799971
FILLER_11_82,VPWR,li1,44.1600,40.8000,1.799971
FILLER_11_70,VPWR,li1,40.4800,40.8000,1.799972
FILLER_11_57,VPWR,li1,32.6600,40.8000,1.799975
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799977
FILLER_11_33,VPWR,li1,21.1600,40.8000,1.799987
FILLER_11_23,VPWR,li1,16.5600,40.8000,1.799987
FILLER_10_119,VPWR,li1,60.4900,40.8000,1.799970
FILLER_10_111,VPWR,li1,58.4200,40.8000,1.799970
FILLER_10_85,VPWR,li1,45.3100,40.8000,1.799971
FILLER_10_82,VPWR,li1,43.7000,40.8000,1.799971
FILLER_10_74,VPWR,li1,41.4000,40.8000,1.799972
FILLER_10_53,VPWR,li1,30.1300,40.8000,1.799977
FILLER_10_49,VPWR,li1,28.9800,40.8000,1.799980
FILLER_10_45,VPWR,li1,26.4500,40.8000,1.799982
FILLER_10_39,VPWR,li1,24.8400,40.8000,1.799982
FILLER_10_15,VPWR,li1,12.8800,40.8000,1.799987
FILLER_10_3,VPWR,li1,7.5900,40.8000,1.799986
FILLER_9_119,VPWR,li1,60.4900,35.3600,1.799993
FILLER_9_113,VPWR,li1,58.8800,35.3600,1.799993
FILLER_9_106,VPWR,li1,55.6600,35.3600,1.799993
FILLER_9_79,VPWR,li1,42.0900,35.3600,1.799993
FILLER_9_75,VPWR,li1,40.2500,35.3600,1.799993
FILLER_9_69,VPWR,li1,38.6400,35.3600,1.799993
FILLER_9_57,VPWR,li1,34.5000,35.3600,1.799994
FILLER_9_54,VPWR,li1,30.8200,35.3600,1.799994
FILLER_9_46,VPWR,li1,28.5200,35.3600,1.799995
FILLER_9_34,VPWR,li1,23.9200,35.3600,1.799996
FILLER_9_18,VPWR,li1,14.0300,35.3600,1.799996
FILLER_9_6,VPWR,li1,8.9700,35.3600,1.799995
FILLER_8_117,VPWR,li1,60.0300,35.3600,1.799993
FILLER_8_37,VPWR,li1,23.9200,35.3600,1.799996
FILLER_8_3,VPWR,li1,7.3600,35.3600,1.799995
FILLER_7_116,VPWR,li1,59.8000,29.9200,1.799983
FILLER_7_82,VPWR,li1,43.7000,29.9200,1.799986
FILLER_7_52,VPWR,li1,29.6700,29.9200,1.799990
FILLER_7_18,VPWR,li1,14.4900,29.9200,1.799991
FILLER_6_119,VPWR,li1,60.4900,29.9200,1.799983
FILLER_6_85,VPWR,li1,45.5400,29.9200,1.799986
FILLER_6_77,VPWR,li1,41.4000,29.9200,1.799987
FILLER_6_65,VPWR,li1,35.8800,29.9200,1.799988
FILLER_6_60,VPWR,li1,33.5800,29.9200,1.799989
FILLER_6_52,VPWR,li1,31.2800,29.9200,1.799990
FILLER_6_27,VPWR,li1,18.1700,29.9200,1.799992
FILLER_6_23,VPWR,li1,17.0200,29.9200,1.799992
FILLER_5_119,VPWR,li1,60.4900,24.4800,1.799961
FILLER_5_113,VPWR,li1,58.8800,24.4800,1.799961
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799961
FILLER_5_105,VPWR,li1,55.2000,24.4800,1.799961
FILLER_5_69,VPWR,li1,39.1000,24.4800,1.799969
FILLER_5_57,VPWR,li1,34.5000,24.4800,1.799972
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799975
FILLER_5_23,VPWR,li1,16.3300,24.4800,1.799983
FILLER_5_15,VPWR,li1,14.2600,24.4800,1.799983
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.799983
FILLER_4_119,VPWR,li1,60.4900,24.4800,1.799961
FILLER_4_111,VPWR,li1,58.4200,24.4800,1.799961
FILLER_4_99,VPWR,li1,53.8200,24.4800,1.799961
FILLER_4_89,VPWR,li1,46.6900,24.4800,1.799963
FILLER_4_79,VPWR,li1,42.0900,24.4800,1.799966
FILLER_4_65,VPWR,li1,35.6500,24.4800,1.799970
FILLER_4_38,VPWR,li1,23.2300,24.4800,1.799981
FILLER_4_17,VPWR,li1,13.5700,24.4800,1.799983
FILLER_4_10,VPWR,li1,10.3500,24.4800,1.799983
FILLER_4_6,VPWR,li1,9.2000,24.4800,1.799983
FILLER_3_73,VPWR,li1,39.5600,19.0400,1.799987
FILLER_2_117,VPWR,li1,60.0300,19.0400,1.799985
FILLER_2_105,VPWR,li1,56.5800,19.0400,1.799985
FILLER_2_77,VPWR,li1,41.1700,19.0400,1.799987
FILLER_2_45,VPWR,li1,26.4500,19.0400,1.799991
FILLER_2_3,VPWR,li1,7.3600,19.0400,1.799992
FILLER_1_119,VPWR,li1,60.4900,13.6000,1.799994
FILLER_1_113,VPWR,li1,58.8800,13.6000,1.799994
FILLER_1_104,VPWR,li1,55.2000,13.6000,1.799994
FILLER_1_92,VPWR,li1,50.6000,13.6000,1.799994
FILLER_1_67,VPWR,li1,36.8000,13.6000,1.799995
FILLER_1_53,VPWR,li1,30.5900,13.6000,1.799996
FILLER_1_20,VPWR,li1,15.1800,13.6000,1.799997
FILLER_1_16,VPWR,li1,13.1100,13.6000,1.799996
FILLER_0_119,VPWR,li1,60.4900,13.6000,1.799994
FILLER_0_113,VPWR,li1,58.8800,13.6000,1.799994
FILLER_0_109,VPWR,li1,56.3500,13.6000,1.799994
FILLER_0_97,VPWR,li1,52.9000,13.6000,1.799994
FILLER_0_85,VPWR,li1,47.3800,13.6000,1.799994
FILLER_0_76,VPWR,li1,42.3200,13.6000,1.799994
FILLER_0_69,VPWR,li1,37.7200,13.6000,1.799995
FILLER_0_57,VPWR,li1,34.5000,13.6000,1.799995
FILLER_0_48,VPWR,li1,29.4400,13.6000,1.799996
FILLER_0_36,VPWR,li1,24.8400,13.6000,1.799996
FILLER_0_25,VPWR,li1,17.7100,13.6000,1.799997
FILLER_0_17,VPWR,li1,15.1800,13.6000,1.799997
FILLER_0_13,VPWR,li1,11.7300,13.6000,1.799996
FILLER_0_6,VPWR,li1,9.2000,13.6000,1.799996
hold20,VPWR,li1,57.5000,35.3600,1.799993
hold19,VPWR,li1,50.1400,35.3600,1.799993
hold18,VPWR,li1,53.8200,35.3600,1.799993
hold17,VPWR,li1,37.7200,19.0400,1.799988
hold16,VPWR,li1,45.5400,19.0400,1.799986
hold15,VPWR,li1,46.9200,57.1200,1.799992
hold14,VPWR,li1,20.7000,19.0400,1.799994
hold13,VPWR,li1,32.6600,57.1200,1.799993
hold12,VPWR,li1,26.2200,29.9200,1.799991
hold11,VPWR,li1,27.6000,24.4800,1.799977
hold10,VPWR,li1,16.1000,62.5600,1.799998
hold9,VPWR,li1,15.1800,40.8000,1.799987
hold8,VPWR,li1,19.7800,46.2400,1.799989
hold7,VPWR,li1,20.7000,35.3600,1.799996
hold6,VPWR,li1,14.2600,51.6800,1.799978
hold5,VPWR,li1,16.1000,35.3600,1.799996
hold4,VPWR,li1,24.3800,19.0400,1.799992
hold3,VPWR,li1,25.3000,62.5600,1.799997
hold2,VPWR,li1,35.4200,62.5600,1.799996
hold1,VPWR,li1,17.9400,19.0400,1.799993
clkload2,VPWR,li1,50.1400,51.6800,1.799952
clkload1,VPWR,li1,45.5400,24.4800,1.799963
clkload0,VPWR,li1,18.6300,51.6800,1.799978
clkbuf_2_3__f_clk,VPWR,li1,46.4600,46.2400,1.799967
clkbuf_2_2__f_clk,VPWR,li1,49.2200,24.4800,1.799961
clkbuf_2_1__f_clk,VPWR,li1,23.4600,51.6800,1.799979
clkbuf_2_0__f_clk,VPWR,li1,21.1600,24.4800,1.799983
clkbuf_0_clk,VPWR,li1,34.9600,40.8000,1.799972
fanout18,VPWR,li1,11.9600,24.4800,1.799983
fanout17,VPWR,li1,42.7800,19.0400,1.799987
fanout16,VPWR,li1,16.1000,46.2400,1.799988
fanout15,VPWR,li1,11.5000,13.6000,1.799996
fanout14,VPWR,li1,32.6600,57.1200,1.799993
fanout13,VPWR,li1,37.7200,46.2400,1.799974
output12,VPWR,li1,59.8000,19.0400,1.799985
output11,VPWR,li1,59.8000,62.5600,1.799995
input10,VPWR,li1,7.5900,13.6000,1.799996
input9,VPWR,li1,7.8200,13.6000,1.799996
input8,VPWR,li1,8.9700,62.5600,1.799997
input7,VPWR,li1,7.5900,62.5600,1.799997
input6,VPWR,li1,7.5900,62.5600,1.799997
input5,VPWR,li1,7.5900,51.6800,1.799978
input4,VPWR,li1,7.5900,46.2400,1.799988
input3,VPWR,li1,7.5900,35.3600,1.799995
input2,VPWR,li1,7.5900,29.9200,1.799991
input1,VPWR,li1,7.5900,24.4800,1.799983
TAP_TAPCELL_ROW_19_83,VPWR,li1,57.2700,62.8660,1.799995
TAP_TAPCELL_ROW_19_82,VPWR,li1,44.3900,62.8660,1.799995
TAP_TAPCELL_ROW_19_81,VPWR,li1,31.5100,62.8660,1.799996
TAP_TAPCELL_ROW_19_80,VPWR,li1,18.6300,62.8660,1.799998
TAP_TAPCELL_ROW_18_79,VPWR,li1,44.3900,62.2530,1.799995
TAP_TAPCELL_ROW_18_78,VPWR,li1,18.6300,62.2530,1.799998
TAP_TAPCELL_ROW_17_77,VPWR,li1,57.2700,57.4260,1.799992
TAP_TAPCELL_ROW_17_76,VPWR,li1,31.5100,57.4260,1.799993
TAP_TAPCELL_ROW_16_75,VPWR,li1,44.3900,56.8130,1.799992
TAP_TAPCELL_ROW_16_74,VPWR,li1,18.6300,56.8130,1.799994
TAP_TAPCELL_ROW_15_73,VPWR,li1,57.2700,51.9860,1.799951
TAP_TAPCELL_ROW_15_72,VPWR,li1,31.5100,51.9860,1.799971
TAP_TAPCELL_ROW_14_71,VPWR,li1,44.3900,51.3730,1.799958
TAP_TAPCELL_ROW_14_70,VPWR,li1,18.6300,51.3730,1.799978
TAP_TAPCELL_ROW_13_69,VPWR,li1,57.2700,46.5460,1.799967
TAP_TAPCELL_ROW_13_68,VPWR,li1,31.5100,46.5460,1.799981
TAP_TAPCELL_ROW_12_67,VPWR,li1,44.3900,45.9330,1.799969
TAP_TAPCELL_ROW_12_66,VPWR,li1,18.6300,45.9330,1.799988
TAP_TAPCELL_ROW_11_65,VPWR,li1,57.2700,41.1060,1.799970
TAP_TAPCELL_ROW_11_64,VPWR,li1,31.5100,41.1060,1.799977
TAP_TAPCELL_ROW_10_63,VPWR,li1,44.3900,40.4930,1.799971
TAP_TAPCELL_ROW_10_62,VPWR,li1,18.6300,40.4930,1.799987
TAP_TAPCELL_ROW_9_61,VPWR,li1,57.2700,35.6660,1.799993
TAP_TAPCELL_ROW_9_60,VPWR,li1,31.5100,35.6660,1.799994
TAP_TAPCELL_ROW_8_59,VPWR,li1,44.3900,35.0530,1.799993
TAP_TAPCELL_ROW_8_58,VPWR,li1,18.6300,35.0530,1.799996
TAP_TAPCELL_ROW_7_57,VPWR,li1,57.2700,30.2260,1.799983
TAP_TAPCELL_ROW_7_56,VPWR,li1,31.5100,30.2260,1.799990
TAP_TAPCELL_ROW_6_55,VPWR,li1,44.3900,29.6130,1.799986
TAP_TAPCELL_ROW_6_54,VPWR,li1,18.6300,29.6130,1.799992
TAP_TAPCELL_ROW_5_53,VPWR,li1,57.2700,24.7860,1.799961
TAP_TAPCELL_ROW_5_52,VPWR,li1,31.5100,24.7860,1.799975
TAP_TAPCELL_ROW_4_51,VPWR,li1,44.3900,24.1730,1.799965
TAP_TAPCELL_ROW_4_50,VPWR,li1,18.6300,24.1730,1.799983
TAP_TAPCELL_ROW_3_49,VPWR,li1,57.2700,19.3460,1.799985
TAP_TAPCELL_ROW_3_48,VPWR,li1,31.5100,19.3460,1.799990
TAP_TAPCELL_ROW_2_47,VPWR,li1,44.3900,18.7330,1.799987
TAP_TAPCELL_ROW_2_46,VPWR,li1,18.6300,18.7330,1.799993
TAP_TAPCELL_ROW_1_45,VPWR,li1,57.2700,13.9060,1.799994
TAP_TAPCELL_ROW_1_44,VPWR,li1,31.5100,13.9060,1.799996
TAP_TAPCELL_ROW_0_43,VPWR,li1,57.2700,13.2930,1.799994
TAP_TAPCELL_ROW_0_42,VPWR,li1,44.3900,13.2930,1.799994
TAP_TAPCELL_ROW_0_41,VPWR,li1,31.5100,13.2930,1.799996
TAP_TAPCELL_ROW_0_40,VPWR,li1,18.6300,13.2930,1.799997
PHY_EDGE_ROW_19_Left_39,VPWR,li1,6.2100,62.5600,1.799997
PHY_EDGE_ROW_18_Left_38,VPWR,li1,6.2100,62.5600,1.799997
PHY_EDGE_ROW_17_Left_37,VPWR,li1,6.2100,57.1200,1.799993
PHY_EDGE_ROW_16_Left_36,VPWR,li1,6.2100,57.1200,1.799993
PHY_EDGE_ROW_15_Left_35,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_14_Left_34,VPWR,li1,6.2100,51.6800,1.799978
PHY_EDGE_ROW_13_Left_33,VPWR,li1,6.2100,46.2400,1.799988
PHY_EDGE_ROW_12_Left_32,VPWR,li1,6.2100,46.2400,1.799988
PHY_EDGE_ROW_11_Left_31,VPWR,li1,6.2100,40.8000,1.799986
PHY_EDGE_ROW_10_Left_30,VPWR,li1,6.2100,40.8000,1.799986
PHY_EDGE_ROW_9_Left_29,VPWR,li1,6.2100,35.3600,1.799995
PHY_EDGE_ROW_8_Left_28,VPWR,li1,6.2100,35.3600,1.799995
PHY_EDGE_ROW_7_Left_27,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_6_Left_26,VPWR,li1,6.2100,29.9200,1.799991
PHY_EDGE_ROW_5_Left_25,VPWR,li1,6.2100,24.4800,1.799983
PHY_EDGE_ROW_4_Left_24,VPWR,li1,6.2100,24.4800,1.799983
PHY_EDGE_ROW_3_Left_23,VPWR,li1,6.2100,19.0400,1.799992
PHY_EDGE_ROW_2_Left_22,VPWR,li1,6.2100,19.0400,1.799992
PHY_EDGE_ROW_1_Left_21,VPWR,li1,6.2100,13.6000,1.799996
PHY_EDGE_ROW_0_Left_20,VPWR,li1,6.2100,13.6000,1.799996
PHY_EDGE_ROW_19_Right_19,VPWR,li1,61.4100,62.5600,1.799995
PHY_EDGE_ROW_18_Right_18,VPWR,li1,61.4100,62.5600,1.799995
PHY_EDGE_ROW_17_Right_17,VPWR,li1,61.4100,57.1200,1.799992
PHY_EDGE_ROW_16_Right_16,VPWR,li1,61.4100,57.1200,1.799992
PHY_EDGE_ROW_15_Right_15,VPWR,li1,61.4100,51.6800,1.799951
PHY_EDGE_ROW_14_Right_14,VPWR,li1,61.4100,51.6800,1.799951
PHY_EDGE_ROW_13_Right_13,VPWR,li1,61.4100,46.2400,1.799967
PHY_EDGE_ROW_12_Right_12,VPWR,li1,61.4100,46.2400,1.799967
PHY_EDGE_ROW_11_Right_11,VPWR,li1,61.4100,40.8000,1.799970
PHY_EDGE_ROW_10_Right_10,VPWR,li1,61.4100,40.8000,1.799970
PHY_EDGE_ROW_9_Right_9,VPWR,li1,61.4100,35.3600,1.799993
PHY_EDGE_ROW_8_Right_8,VPWR,li1,61.4100,35.3600,1.799993
PHY_EDGE_ROW_7_Right_7,VPWR,li1,61.4100,29.9200,1.799983
PHY_EDGE_ROW_6_Right_6,VPWR,li1,61.4100,29.9200,1.799983
PHY_EDGE_ROW_5_Right_5,VPWR,li1,61.4100,24.4800,1.799961
PHY_EDGE_ROW_4_Right_4,VPWR,li1,61.4100,24.4800,1.799961
PHY_EDGE_ROW_3_Right_3,VPWR,li1,61.4100,19.0400,1.799985
PHY_EDGE_ROW_2_Right_2,VPWR,li1,61.4100,19.0400,1.799985
PHY_EDGE_ROW_1_Right_1,VPWR,li1,61.4100,13.6000,1.799994
PHY_EDGE_ROW_0_Right_0,VPWR,li1,61.4100,13.6000,1.799994
_250_,VPWR,li1,33.5800,46.2400,1.799979
_249_,VPWR,li1,26.2200,40.8000,1.799982
_248_,VPWR,li1,26.6800,57.1200,1.799994
_247_,VPWR,li1,12.4200,57.1200,1.799993
_246_,VPWR,li1,23.4600,62.5600,1.799997
_245_,VPWR,li1,11.5000,57.1200,1.799993
_244_,VPWR,li1,13.3400,46.2400,1.799988
_243_,VPWR,li1,11.5000,40.8000,1.799986
_242_,VPWR,li1,12.4200,35.3600,1.799995
_241_,VPWR,li1,11.5000,29.9200,1.799991
_240_,VPWR,li1,19.7800,29.9200,1.799992
_239_,VPWR,li1,52.2100,19.0400,1.799985
_238_,VPWR,li1,52.4400,51.6800,1.799951
_237_,VPWR,li1,43.2400,51.6800,1.799958
_236_,VPWR,li1,35.8800,62.5600,1.799995
_235_,VPWR,li1,42.3200,57.1200,1.799992
_234_,VPWR,li1,49.4500,46.2400,1.799967
_233_,VPWR,li1,36.3400,29.9200,1.799988
_232_,VPWR,li1,54.2800,29.9200,1.799983
_231_,VPWR,li1,52.4400,29.9200,1.799984
_230_,VPWR,li1,39.5600,35.3600,1.799993
_229_,VPWR,li1,50.6000,40.8000,1.799970
_228_,VPWR,li1,49.2200,19.0400,1.799985
_227_,VPWR,li1,41.8600,13.6000,1.799994
_226_,VPWR,li1,31.2800,19.0400,1.799990
_225_,VPWR,li1,30.8200,24.4800,1.799975
_224_,VPWR,li1,23.4600,29.9200,1.799993
_223_,VPWR,li1,20.2400,13.6000,1.799997
_222_,VPWR,li1,12.4200,19.0400,1.799992
_221_,VPWR,li1,11.5000,19.0400,1.799992
_220_,VPWR,li1,30.1300,35.3600,1.799995
_219_,VPWR,li1,47.6100,57.1200,1.799992
_218_,VPWR,li1,46.2300,40.8000,1.799971
_217_,VPWR,li1,34.7300,29.9200,1.799989
_216_,VPWR,li1,59.5700,29.9200,1.799983
_215_,VPWR,li1,58.1900,29.9200,1.799983
_214_,VPWR,li1,41.1700,35.3600,1.799993
_213_,VPWR,li1,55.8900,40.8000,1.799970
_212_,VPWR,li1,50.3700,24.4800,1.799961
_211_,VPWR,li1,47.1500,13.6000,1.799994
_210_,VPWR,li1,35.6500,13.6000,1.799995
_209_,VPWR,li1,32.4300,19.0400,1.799989
_208_,VPWR,li1,30.1300,24.4800,1.799975
_207_,VPWR,li1,29.2100,13.6000,1.799996
_206_,VPWR,li1,12.6500,13.6000,1.799996
_205_,VPWR,li1,10.8100,13.6000,1.799996
_204_,VPWR,li1,34.9600,46.2400,1.799977
_203_,VPWR,li1,21.8500,46.2400,1.799989
_202_,VPWR,li1,18.8600,40.8000,1.799987
_201_,VPWR,li1,19.5500,35.3600,1.799996
_200_,VPWR,li1,20.4700,40.8000,1.799987
_199_,VPWR,li1,23.2300,46.2400,1.799989
_198_,VPWR,li1,20.7000,57.1200,1.799995
_197_,VPWR,li1,24.1500,57.1200,1.799995
_196_,VPWR,li1,22.7700,51.6800,1.799979
_195_,VPWR,li1,42.0900,29.9200,1.799986
_194_,VPWR,li1,37.7200,29.9200,1.799987
_193_,VPWR,li1,40.0200,29.9200,1.799987
_192_,VPWR,li1,48.3000,24.4800,1.799961
_191_,VPWR,li1,49.9100,35.3600,1.799993
_190_,VPWR,li1,46.0000,29.9200,1.799986
_189_,VPWR,li1,43.0100,29.9200,1.799986
_188_,VPWR,li1,46.4600,35.3600,1.799993
_187_,VPWR,li1,43.4700,35.3600,1.799993
_186_,VPWR,li1,52.2100,35.3600,1.799993
_185_,VPWR,li1,47.6100,35.3600,1.799993
_184_,VPWR,li1,45.7700,35.3600,1.799993
_183_,VPWR,li1,43.2400,24.4800,1.799965
_182_,VPWR,li1,37.2600,19.0400,1.799988
_181_,VPWR,li1,41.1700,19.0400,1.799987
_180_,VPWR,li1,39.3300,13.6000,1.799995
_179_,VPWR,li1,40.2500,19.0400,1.799987
_178_,VPWR,li1,40.7100,24.4800,1.799966
_177_,VPWR,li1,32.6600,13.6000,1.799995
_176_,VPWR,li1,34.2700,19.0400,1.799989
_175_,VPWR,li1,27.8300,19.0400,1.799991
_174_,VPWR,li1,30.1300,19.0400,1.799990
_173_,VPWR,li1,27.8300,13.6000,1.799996
_172_,VPWR,li1,16.7900,24.4800,1.799983
_171_,VPWR,li1,21.6200,19.0400,1.799994
_170_,VPWR,li1,25.0700,19.0400,1.799992
_169_,VPWR,li1,20.4700,13.6000,1.799997
_168_,VPWR,li1,14.0300,13.6000,1.799997
_167_,VPWR,li1,17.7100,19.0400,1.799993
_166_,VPWR,li1,28.7500,29.9200,1.799990
_165_,VPWR,li1,24.8400,24.4800,1.799981
_164_,VPWR,li1,42.7800,24.4800,1.799965
_163_,VPWR,li1,37.7200,24.4800,1.799969
_162_,VPWR,li1,48.0700,29.9200,1.799985
_161_,VPWR,li1,14.4900,24.4800,1.799983
_160_,VPWR,li1,25.9900,13.6000,1.799996
_159_,VPWR,li1,40.2500,46.2400,1.799972
_158_,VPWR,li1,37.0300,57.1200,1.799993
_157_,VPWR,li1,35.4200,57.1200,1.799993
_156_,VPWR,li1,37.0300,51.6800,1.799964
_155_,VPWR,li1,34.7300,51.6800,1.799966
_154_,VPWR,li1,43.0100,51.6800,1.799958
_153_,VPWR,li1,53.1300,46.2400,1.799967
_152_,VPWR,li1,20.9300,24.4800,1.799983
_151_,VPWR,li1,10.3500,29.9200,1.799991
_150_,VPWR,li1,11.7300,35.3600,1.799995
_149_,VPWR,li1,10.3500,40.8000,1.799986
_148_,VPWR,li1,12.6500,46.2400,1.799988
_147_,VPWR,li1,10.3500,51.6800,1.799978
_146_,VPWR,li1,19.5500,57.1200,1.799995
_145_,VPWR,li1,11.7300,62.5600,1.799997
_144_,VPWR,li1,35.6500,40.8000,1.799972
_143_,VPWR,li1,28.7500,57.1200,1.799994
_142_,VPWR,li1,25.3000,46.2400,1.799986
_141_,VPWR,li1,27.1400,46.2400,1.799984
_140_,VPWR,li1,22.7700,40.8000,1.799985
_139_,VPWR,li1,30.8200,51.6800,1.799971
_138_,VPWR,li1,28.2900,51.6800,1.799973
_137_,VPWR,li1,29.9000,46.2400,1.799981
_136_,VPWR,li1,32.8900,51.6800,1.799969
_135_,VPWR,li1,32.4300,46.2400,1.799979
_134_,VPWR,li1,39.7900,57.1200,1.799992
_133_,VPWR,li1,33.8100,51.6800,1.799969
_132_,VPWR,li1,30.5900,29.9200,1.799990
_131_,VPWR,li1,53.5900,35.3600,1.799993
_130_,VPWR,li1,43.0100,19.0400,1.799987
_129_,VPWR,li1,34.2700,13.6000,1.799995
_128_,VPWR,li1,9.4300,13.6000,1.799996
_127_,VPWR,li1,40.2500,46.2400,1.799972
_126_,VPWR,li1,43.0100,57.1200,1.799992
_125_,VPWR,li1,27.8300,46.2400,1.799984
_124_,VPWR,li1,38.8700,46.2400,1.799974
_123_,VPWR,li1,27.3700,40.8000,1.799980
_122_,VPWR,li1,28.7500,62.5600,1.799996
_121_,VPWR,li1,14.4900,62.5600,1.799997
_120_,VPWR,li1,25.0700,51.6800,1.799976
_119_,VPWR,li1,13.1100,51.6800,1.799978
_118_,VPWR,li1,19.5500,46.2400,1.799988
_117_,VPWR,li1,17.7100,40.8000,1.799987
_116_,VPWR,li1,17.7100,35.3600,1.799996
_115_,VPWR,li1,13.1100,29.9200,1.799991
_114_,VPWR,li1,28.7500,29.9200,1.799990
